datum,exchange,ticker,score,price,box_bottom,box_top,box_days,breakout,vol_ratio,new_high,trend_ok,total_score
2026-06-29,041 Benelux,BAMNB.AS,4,12.38,12.34,12.54,7,True,0.5,True,True,55
2026-06-29,041 Benelux,CTPNV.AS,3,15.88,15.46,15.68,9,True,1.67,False,False,48.4
2026-06-29,041 Benelux,AED.BR,3,71.75,67.95,69.65,9,True,0.57,False,True,40
2026-06-29,041 Benelux,AKZA.AS,3,59.1,56.5,58.12,17,True,0.44,False,True,40
2026-06-29,041 Benelux,HAVAS.AS,3,17.2,16.85,17.15,5,True,1.16,False,True,40
2026-06-29,041 Benelux,HEIA.AS,3,73.82,69.94,71.22,9,True,0.59,False,True,40
2026-06-29,041 Benelux,LOTB.BR,3,11520.0,11060.0,11400.0,8,True,0.86,False,True,40
2026-06-29,041 Benelux,PHIA.AS,3,23.83,22.28,23.13,15,True,0.35,False,True,40
2026-06-29,041 Benelux,UCB.BR,3,263.5,247.6,254.9,8,True,0.55,False,True,40
2026-06-29,041 Benelux,AGN.AS,3,7.39,7.388,7.54,4,False,0.66,True,True,35
2026-06-29,041 Benelux,ARGX.BR,3,785.4,748.6,813.6,5,False,0.87,True,True,35
